sender_upi,receiver_upi,amount,hour_of_day,day_of_week,location,txn_type,device_id,is_new_device,num_txn_last_1hr,num_txn_last_24hr,avg_amount_last_week,is_new_receiver,label
ghynbjpwt@paytm,sffhvl@oksbi,1144.5,11,6,Bengaluru,P2P,dev_2138,0,0,1,3422.14,0,0
mqdhvw@oksbi,chuus@oksbi,1306.88,19,1,Chennai,P2P,dev_3393,0,1,4,3781.05,1,0
dimjm@okaxis,ddsdde@okicici,466.83,6,2,Bengaluru,QR_Scan,dev_164,0,2,5,1000.09,0,0
gnamray@okaxis,mlenb@okhdfcbank,2331.09,9,5,Kolkata,P2P,dev_491,0,1,6,4161.04,0,0
mensz@okhdfcbank,yddibjr@okicici,374.28,13,4,Delhi,P2P,dev_970,0,0,1,1002.32,0,0
oufgepamy@okhdfcbank,kgkfttjs@paytm,1630.69,14,5,Kolkata,Bill,dev_3194,0,2,5,2058.93,0,0
dxkqhs@okhdfcbank,oafsdm@okicici,88.74,15,1,Mumbai,Merchant,dev_4082,0,2,4,1343.37,0,0
qetpclm@okicici,jajgnroil@okicici,343.54,22,2,Jaipur,P2P,dev_771,0,0,1,2507.08,0,0
aiitg@ybl,platag@ybl,1104.17,19,5,Delhi,Bill,dev_1988,0,0,3,3539.61,0,0
trjboulq@okaxis,wyclnvslm@okaxis,154535.4,0,0,Kolkata,QR_Scan,dev_1328,1,6,11,2724.31,1,1
jzepjdrei@okicici,uybjwmqh@oksbi,1170.01,3,4,Bengaluru,Merchant,dev_1294,0,1,3,3108.15,1,0
ztorzatf@paytm,kaiws@okhdfcbank,70.08,4,3,Hyderabad,Bill,dev_1376,0,0,6,1427.75,0,0
henjhtrbx@paytm,lsdko@okhdfcbank,138.41,9,3,Chennai,Bill,dev_2477,0,0,1,3325.6,1,0
pbcpbdfh@oksbi,uplqysuoi@paytm,170.28,14,6,Kolkata,QR_Scan,dev_1416,0,0,4,3270.12,0,0
jlqwgjas@oksbi,eyzyfavo@oksbi,659.13,17,4,Mumbai,QR_Scan,dev_1531,0,1,5,3875.05,0,0
yirjhm@ybl,mrfwvi@okhdfcbank,825.5,18,2,Mumbai,Bill,dev_4680,0,0,3,3453.96,0,0
lgepw@okhdfcbank,hgqsztn@okicici,560.2,6,5,Jaipur,P2P,dev_83,0,3,4,1132.34,1,0
jjrzatz@okaxis,bzkybiawf@okhdfcbank,782.32,0,1,Jaipur,QR_Scan,dev_434,0,0,3,3110.93,0,0
vyezrzcx@oksbi,cegsswjaw@oksbi,1471.21,22,0,Pune,QR_Scan,dev_4113,0,0,3,3102.53,0,0
kzzuuoe@okhdfcbank,ikywzctdw@oksbi,935.37,10,2,Hyderabad,QR_Scan,dev_4410,0,2,9,2939.46,0,0
pnqvgba@ybl,wrbizc@okaxis,375.19,20,2,Pune,Bill,dev_2793,0,0,1,2863.18,0,0
gcgoaa@okhdfcbank,wohnk@okicici,2446.1,11,2,Jaipur,P2P,dev_4403,0,0,7,1510.59,0,0
kmwtefcl@paytm,gwdtxq@ybl,1398.71,4,1,Kolkata,Merchant,dev_3782,0,1,3,4933.24,0,0
pqjmjih@okicici,xtduvxk@ybl,216.73,15,0,Mumbai,Bill,dev_3293,0,0,4,4051.32,0,0
erovex@paytm,kzedom@oksbi,129.21,23,0,Delhi,QR_Scan,dev_3859,0,1,3,2151.07,0,0
nnirkq@okaxis,dbvruiapm@ybl,259.04,18,3,Delhi,Bill,dev_1054,0,2,7,2948.05,0,0
jsdfryw@okaxis,goqqdmj@oksbi,207.38,0,6,Delhi,Merchant,dev_4244,0,0,4,1302.79,1,0
pwpyeuz@paytm,npnjn@okhdfcbank,788.38,11,3,Delhi,P2P,dev_4996,0,0,1,1686.13,0,0
bknmmlkng@okhdfcbank,tvxtu@ybl,102.84,0,1,Bengaluru,QR_Scan,dev_4892,0,1,5,2805.04,0,0
sxhyi@oksbi,evkdht@oksbi,386.07,18,5,Kolkata,P2P,dev_2555,0,1,3,3545.61,0,0
xqjhxq@okicici,ribktsrw@paytm,539.46,3,4,Mumbai,QR_Scan,dev_417,0,0,3,2998.88,0,0
visvx@okaxis,bqjscvdt@okaxis,37.61,1,6,Mumbai,P2P,dev_1692,0,2,7,1874.22,0,0
yayfl@ybl,voear@okhdfcbank,780.36,7,4,Chennai,P2P,dev_3700,0,1,4,2167.6,1,0
jpcwintz@paytm,nsidqb@oksbi,1190.3,18,5,Jaipur,Bill,dev_4105,0,0,3,876.19,0,0
xoquaype@okicici,qeukxfb@paytm,1392.57,0,0,Delhi,P2P,dev_917,0,0,4,2685.17,0,0
nimzr@okhdfcbank,xfktf@ybl,1541.19,17,2,Mumbai,P2P,dev_4904,0,2,10,2094.23,0,0
ltskh@ybl,nfjdt@okaxis,2109.49,19,3,Bengaluru,Bill,dev_3327,0,3,4,4324.92,0,0
btibln@paytm,curtgoqg@okicici,10.0,13,3,Bengaluru,QR_Scan,dev_3148,0,1,3,599.58,1,0
vbboettgl@okicici,sqxmyoo@ybl,643.2,8,2,Delhi,Bill,dev_2064,0,2,8,3786.29,0,0
rtuuws@ybl,acvfmbfe@okicici,157145.91,23,3,Jaipur,QR_Scan,dev_4942,0,5,26,4316.17,1,1
ctyyk@paytm,iuugovjkw@oksbi,243.48,15,0,Kolkata,P2P,dev_4752,1,0,4,3787.5,0,0
edjtxu@okaxis,odavoj@ybl,2004.7,15,4,Bengaluru,P2P,dev_1912,1,3,5,1785.67,0,0
potekqbxe@okaxis,reupnkjtk@okicici,1279.22,13,4,Jaipur,Merchant,dev_2977,0,0,0,4748.84,0,0
wryvcmwtb@oksbi,ltgxytp@okaxis,1954.83,22,3,Pune,QR_Scan,dev_1442,0,1,2,2960.45,1,0
ammgxuniw@okaxis,zxuaknne@okaxis,1355.54,2,0,Kolkata,Bill,dev_1858,0,1,4,4358.28,1,0
cywbfhgpo@okhdfcbank,pfdhsok@okhdfcbank,658.29,18,1,Delhi,P2P,dev_4808,0,1,5,3797.32,0,0
dpvheqjh@okhdfcbank,mnvcxq@ybl,191.58,2,2,Bengaluru,Bill,dev_4274,0,0,3,4777.93,0,0
bbuhpzzd@okhdfcbank,qrthydqom@okhdfcbank,138.18,16,5,Pune,QR_Scan,dev_2548,0,3,3,3325.17,0,0
iuvyzh@oksbi,cvllf@paytm,3227.27,14,3,Kolkata,P2P,dev_2358,1,2,6,1589.14,0,0
rzgzrfjrt@oksbi,jdpzkwood@okicici,10.0,20,0,Hyderabad,Bill,dev_1759,0,2,7,716.04,1,0
fzuwy@ybl,ujthl@paytm,321.29,1,2,Jaipur,QR_Scan,dev_140,0,1,5,2669.65,0,0
psckgspjd@oksbi,mitgbsjwt@okhdfcbank,15.82,2,2,Delhi,Merchant,dev_2174,0,0,4,3705.43,0,0
plnobe@okaxis,yrmixjtef@okicici,63.8,21,5,Bengaluru,Bill,dev_4582,0,1,3,1063.74,0,0
pkhbhfo@okicici,zycveekg@okhdfcbank,1256.09,0,3,Pune,P2P,dev_1503,0,1,8,1429.94,0,0
dqtcqlibd@okicici,xlmat@okicici,1186.88,5,5,Kolkata,Merchant,dev_1,0,2,5,416.54,0,0
pntevdkzv@okaxis,eneommb@okicici,121.51,19,3,Mumbai,Merchant,dev_1286,0,2,3,2636.5,1,0
kqadrne@paytm,qhuimdc@okaxis,679.2,11,1,Delhi,P2P,dev_254,0,0,4,896.73,0,0
lqmmo@paytm,oregfe@okaxis,685.53,23,5,Bengaluru,Bill,dev_1639,0,0,3,2208.97,0,0
vxvibaee@okaxis,snwuatar@oksbi,20.77,2,3,Mumbai,QR_Scan,dev_4247,1,0,3,390.3,1,0
nckdfcd@okaxis,ooqjcxrxt@okaxis,190345.22,3,2,Hyderabad,P2P,dev_2555,0,19,34,1037.13,1,1
jrwfnbw@okicici,yweuvqie@oksbi,10.0,2,5,Chennai,Merchant,dev_4393,0,2,4,4297.92,0,0
ovlvhuk@oksbi,ltgxytrx@okhdfcbank,1428.15,16,5,Delhi,QR_Scan,dev_1465,0,2,4,414.46,0,0
suprnshvl@okaxis,psfibekxv@paytm,1576.6,1,4,Delhi,Merchant,dev_1609,0,3,5,3416.2,0,0
nqrfkgpq@oksbi,wnypm@paytm,42.64,9,5,Hyderabad,Bill,dev_4275,0,1,3,732.99,0,0
oniplgqq@okicici,dmmsw@oksbi,435.35,6,1,Kolkata,Bill,dev_67,0,2,4,2535.76,0,0
cghae@okaxis,xmfsyp@okhdfcbank,750.66,4,4,Kolkata,Bill,dev_3560,0,3,4,741.39,0,0
lcdcnpuw@okicici,qlwrdvji@ybl,196.38,8,0,Chennai,Bill,dev_1948,0,1,2,2987.07,0,0
japna@paytm,kbulmldf@okhdfcbank,1623.97,15,0,Delhi,QR_Scan,dev_4580,0,1,7,3316.82,1,0
ejjduc@okhdfcbank,ptybuy@oksbi,1048.1,23,4,Kolkata,P2P,dev_1133,0,0,0,4168.65,0,0
irgdomjhb@okhdfcbank,ouofhehbv@paytm,221.38,21,4,Bengaluru,P2P,dev_3226,0,3,7,3927.66,0,0
ijtbn@oksbi,whdgceyq@ybl,934.64,16,1,Hyderabad,Merchant,dev_1233,0,1,4,4453.04,0,0
kvxqu@okicici,mlwbyynl@paytm,30.71,8,5,Jaipur,Merchant,dev_992,0,0,2,611.34,0,0
cixdnlav@okhdfcbank,dacchhag@oksbi,706.27,10,2,Kolkata,P2P,dev_2105,0,0,2,1132.85,0,0
jyufkchp@oksbi,weiaup@ybl,776.15,15,5,Mumbai,Bill,dev_2712,0,0,2,134.31,0,0
acszqfyrd@okicici,rlciyvc@okhdfcbank,1338.32,2,1,Jaipur,Bill,dev_1769,0,2,5,1193.77,0,0
ohuwb@okaxis,pfqulg@okhdfcbank,2252.06,9,3,Mumbai,QR_Scan,dev_3692,0,0,4,1507.1,1,0
fcqlm@okicici,fkddcklm@okaxis,110003.01,2,1,Jaipur,QR_Scan,dev_3955,1,15,44,2615.32,1,1
hqtchl@okicici,debrbvjq@okhdfcbank,30.22,9,5,Bengaluru,Merchant,dev_511,1,2,3,4010.72,0,0
szjkxhfao@okicici,iztrjr@okhdfcbank,2390.3,14,4,Delhi,Merchant,dev_3327,0,2,5,189.96,0,0
upksh@paytm,rormozumc@ybl,48.14,0,5,Bengaluru,QR_Scan,dev_1997,0,1,6,589.39,0,0
gnifjtr@oksbi,hheappqso@okicici,211.43,11,2,Pune,P2P,dev_615,0,0,3,1472.02,0,0
dunepnnn@okicici,nscqn@oksbi,164.6,3,2,Pune,Bill,dev_3742,0,2,8,1696.11,0,0
tfriz@oksbi,uqvksm@ybl,1100.8,8,2,Jaipur,Merchant,dev_2793,0,2,4,1773.32,0,0
kqrhyefc@paytm,fgzkffvb@okhdfcbank,906.62,14,6,Mumbai,P2P,dev_4213,0,0,6,2793.32,0,0
mzpjtdr@oksbi,nzlhykz@okicici,16.38,15,0,Pune,Merchant,dev_248,0,0,2,1026.75,1,0
dcctcpx@okaxis,mowlk@oksbi,1197.5,22,5,Chennai,P2P,dev_4091,0,0,7,1395.74,1,0
byyxzue@okhdfcbank,jdysmglz@okicici,330.74,21,4,Bengaluru,P2P,dev_2254,0,0,2,2886.94,1,0
wajzmb@okaxis,rxcedegon@okicici,691.33,7,3,Mumbai,Merchant,dev_2648,0,1,5,2918.62,0,0
jzbcwskw@okhdfcbank,oggec@okaxis,5331.28,1,4,Bengaluru,P2P,dev_4346,1,15,27,3095.73,1,1
icwts@ybl,nwlert@okicici,485.88,22,2,Delhi,Merchant,dev_1591,0,1,7,487.87,0,0
ylfvtyf@okaxis,tyasfxb@paytm,896.36,7,3,Mumbai,QR_Scan,dev_1043,0,1,6,4457.49,0,0
vtbqb@okhdfcbank,dkhch@okaxis,1040.24,17,6,Pune,Bill,dev_1543,0,1,7,3418.68,0,0
vnvwvrgy@ybl,scqrq@oksbi,98.64,7,4,Delhi,Merchant,dev_1455,0,0,4,2307.48,0,0
bbevxale@ybl,nhkrji@oksbi,2823.98,22,0,Chennai,Merchant,dev_2897,0,0,2,1091.78,1,0
msdsmos@okhdfcbank,sqlnvcf@okaxis,929.72,7,3,Jaipur,QR_Scan,dev_3518,0,3,5,2459.65,0,0
bbduvtm@okicici,oxdzsxh@okaxis,766.96,19,3,Bengaluru,Merchant,dev_2321,0,2,8,1514.19,0,0
fechfwcfq@oksbi,yahwwftb@ybl,366.35,14,4,Bengaluru,Merchant,dev_1445,0,0,0,2179.26,1,0
wapejiqw@ybl,kcxouw@okicici,677.34,16,6,Kolkata,Merchant,dev_2523,0,0,5,4832.78,1,0
oijnql@ybl,gfpovy@ybl,323.6,23,0,Pune,QR_Scan,dev_3354,0,1,7,1684.13,0,0
zcqguru@ybl,sctynfyz@ybl,9241.2,3,1,Bengaluru,P2P,dev_3888,0,14,23,2980.99,1,1
bgfok@okicici,tkihfsac@okaxis,1969.34,23,6,Chennai,QR_Scan,dev_2320,0,0,1,4403.14,0,0
osvhvwncr@oksbi,gaaqm@okicici,25.02,5,6,Bengaluru,Merchant,dev_707,0,0,5,1358.63,0,0
ccbbcupv@ybl,izvbsf@okhdfcbank,1881.95,15,0,Pune,Merchant,dev_885,0,0,2,963.94,0,0
vrqgmr@paytm,mkuupw@okicici,571.63,19,6,Delhi,QR_Scan,dev_2762,0,0,7,1746.43,0,0
fnkkbfe@okicici,fgfym@oksbi,180.8,15,1,Mumbai,Merchant,dev_2690,0,5,8,4919.04,0,0
sctpwsht@okicici,iiphvsww@ybl,552.92,10,4,Hyderabad,P2P,dev_805,0,1,2,3164.86,0,0
dpjhcu@okhdfcbank,fkpwtttun@okaxis,137.61,3,3,Pune,Bill,dev_1240,0,0,5,3218.84,0,0
qiyenu@paytm,tloeizvoo@oksbi,1002.32,13,5,Pune,Bill,dev_4432,0,1,3,1095.86,0,0
jiwxx@okaxis,wbstlk@okicici,158.75,7,3,Bengaluru,Bill,dev_1406,0,0,5,3588.12,0,0
czyizbcn@ybl,smglc@okicici,14.96,21,0,Hyderabad,QR_Scan,dev_4127,0,3,6,3222.78,0,0
raqvlq@okhdfcbank,owrxgsu@okhdfcbank,2153.51,11,4,Hyderabad,QR_Scan,dev_1225,0,0,2,523.52,1,0
yqdbggf@ybl,unjdfkfaz@ybl,159352.82,1,3,Hyderabad,P2P,dev_6893,0,10,31,4565.67,1,1
jwnsyjldv@okaxis,rgifs@okaxis,437.47,13,4,Kolkata,P2P,dev_1933,0,1,3,976.8,0,0
vkniwsyzn@okicici,fbegn@ybl,1285.95,3,0,Jaipur,QR_Scan,dev_3948,0,1,4,4461.33,0,0
ppzkhsdkx@oksbi,iflewruyy@paytm,629.6,3,6,Hyderabad,Merchant,dev_2131,1,1,6,2086.25,0,0
xozynj@paytm,fzwzho@oksbi,1643.67,3,1,Delhi,P2P,dev_4404,0,0,7,2569.96,0,0
aalmz@okaxis,aretkcrq@okhdfcbank,1204.38,0,0,Pune,QR_Scan,dev_289,0,1,1,162.51,0,0
oilkq@okhdfcbank,hjyodrki@okicici,3662.27,2,4,Mumbai,Merchant,dev_4241,0,2,3,3313.66,1,0
yzdjowh@paytm,mmbztofyr@oksbi,876.29,0,0,Kolkata,P2P,dev_110,0,3,4,496.51,0,0
fdierpzjy@okhdfcbank,pfdgxid@ybl,757.93,0,2,Delhi,P2P,dev_4877,0,1,4,1822.94,0,0
vjzdgcuv@okhdfcbank,ydbeee@okicici,24.5,4,3,Hyderabad,Merchant,dev_1253,0,1,5,4414.9,1,0
bzvrn@okaxis,nblor@ybl,1521.31,21,2,Kolkata,P2P,dev_2713,0,0,3,253.67,0,0
bfdnngsqc@ybl,pilzlpcq@okicici,877.02,6,6,Pune,Bill,dev_1696,0,2,2,2632.34,1,0
bwydktb@okaxis,sfymort@ybl,229.45,3,2,Hyderabad,Merchant,dev_1703,1,0,2,1032.07,0,0
jnelelvh@okhdfcbank,tjzkpa@oksbi,416.72,12,6,Chennai,Merchant,dev_2025,0,1,4,3948.23,1,0
ywjtfct@okaxis,cgpkdtpw@okaxis,179.06,19,3,Hyderabad,P2P,dev_3587,0,3,6,1606.07,0,0
fhznhmt@ybl,irobepqi@oksbi,1377.97,23,4,Pune,P2P,dev_101,0,0,4,1190.5,0,0
duobtul@okaxis,elksogh@okaxis,183.35,10,2,Kolkata,P2P,dev_746,1,1,4,2035.54,1,0
mvftt@ybl,bdxqo@paytm,130.44,4,5,Delhi,QR_Scan,dev_766,0,4,7,3640.89,1,0
fgcaqcgj@paytm,cyuyzhq@okhdfcbank,901.14,3,2,Hyderabad,Merchant,dev_2221,1,0,3,740.04,0,0
gydvnsi@paytm,mxjdkiww@okaxis,1640.89,16,3,Pune,Merchant,dev_4850,0,0,4,1985.59,0,0
tcglm@okicici,ebultewkl@ybl,353.42,16,2,Hyderabad,P2P,dev_675,1,1,6,1848.81,0,0
cumjegu@okhdfcbank,apawqet@okaxis,194.97,3,1,Delhi,QR_Scan,dev_3126,0,1,3,2582.6,0,0
zrlvxei@okicici,oozmzu@oksbi,1036.31,18,2,Bengaluru,P2P,dev_2317,0,0,4,551.11,1,0
gowhgprg@oksbi,scmmnzjz@ybl,1645.76,16,6,Chennai,P2P,dev_2103,0,2,6,2359.68,0,0
rrffohq@okaxis,zizatcy@okaxis,27.21,3,6,Mumbai,Merchant,dev_4637,1,2,5,1010.92,0,0
jxcsqh@oksbi,gwtwzpo@okhdfcbank,1257.01,23,0,Pune,Merchant,dev_2250,0,0,7,2364.47,0,0
bgybn@ybl,elrkdcpcb@oksbi,136.34,13,0,Pune,Bill,dev_1442,0,1,2,321.68,0,0
xfqqvyj@okicici,mzncahh@okhdfcbank,239.68,22,4,Kolkata,QR_Scan,dev_3907,0,1,9,4113.03,1,0
bghfowza@okaxis,hmttj@ybl,1416.06,15,1,Delhi,Bill,dev_1271,0,1,2,4714.15,0,0
ljxcorp@okaxis,jitryzum@oksbi,962.89,20,3,Chennai,P2P,dev_2700,0,2,3,1699.52,0,0
cvohmrt@ybl,grwnzsty@oksbi,1567.85,11,2,Chennai,QR_Scan,dev_1735,0,0,2,3535.53,0,0
gipvi@paytm,shrxi@paytm,5421.16,1,0,Delhi,P2P,dev_1983,0,15,27,953.81,1,1
rhdhx@oksbi,nudzr@okhdfcbank,252.2,2,2,Bengaluru,QR_Scan,dev_544,0,0,3,2947.37,0,0
eojusapfb@okhdfcbank,mwkis@okaxis,370.3,5,4,Kolkata,QR_Scan,dev_2004,0,1,1,775.09,0,0
dfglwm@paytm,wlohwd@okhdfcbank,1509.8,23,1,Mumbai,QR_Scan,dev_3468,0,1,3,1369.9,0,0
yvgtn@ybl,zoxnfkph@paytm,130877.09,23,5,Bengaluru,P2P,dev_6377,1,7,20,3156.62,1,1
tqfpmv@okhdfcbank,wstfuxlkn@ybl,364.88,9,4,Pune,P2P,dev_3181,1,1,4,976.63,0,0
dgfymlst@oksbi,jvaifljll@okhdfcbank,1550.33,21,5,Pune,Merchant,dev_1434,0,2,5,2064.01,0,0
ygrrv@ybl,ttyviqsq@okaxis,55.28,6,0,Jaipur,Merchant,dev_639,0,1,4,1649.8,1,0
byaabxsaa@okhdfcbank,eqjtr@okhdfcbank,277.5,20,3,Kolkata,QR_Scan,dev_2643,0,1,2,1521.34,0,0
pgizwai@okhdfcbank,nrxif@paytm,2890.01,4,1,Chennai,QR_Scan,dev_934,1,1,3,1083.61,0,0
dgezrqhge@paytm,bmpom@okicici,223.7,1,4,Hyderabad,Merchant,dev_1148,0,2,10,2419.45,0,0
jwxqwaxjn@ybl,dbwss@oksbi,322.48,11,0,Hyderabad,Bill,dev_3316,0,4,8,4660.07,0,0
eynndtf@okhdfcbank,coyvhpj@ybl,3467.73,4,0,Mumbai,Bill,dev_293,1,0,1,4257.11,0,0
fryrvq@okicici,nokschb@ybl,43307.26,1,1,Pune,P2P,dev_2311,1,11,17,4520.74,1,1
eicppyigy@okaxis,zwbxg@oksbi,432.08,16,1,Kolkata,Merchant,dev_2399,0,1,4,4803.09,0,0
nerjnlc@paytm,jivlogqui@okicici,386.59,8,3,Pune,P2P,dev_1247,0,1,3,3009.9,0,0
erhzjbc@oksbi,pjksplbkv@oksbi,1215.05,4,4,Kolkata,Merchant,dev_133,0,1,6,869.5,0,0
mutho@ybl,sbndqxrnm@oksbi,1589.97,15,0,Kolkata,P2P,dev_2338,0,2,6,1438.3,1,0
fmgqis@paytm,fjsuxtc@paytm,33646.37,3,6,Mumbai,QR_Scan,dev_7812,0,10,33,2442.03,1,1
lpegndkd@ybl,czapims@oksbi,1779.93,7,3,Kolkata,QR_Scan,dev_3267,0,0,3,1826.64,1,0
gjceivz@ybl,vpqstogb@okaxis,145.27,12,4,Jaipur,Bill,dev_3528,1,1,4,1160.34,0,0
rdygsz@okhdfcbank,riavff@okaxis,1345.19,23,4,Pune,QR_Scan,dev_826,1,0,2,1194.92,0,0
cdwpht@paytm,mupqhmdf@okicici,2586.87,11,2,Delhi,P2P,dev_34,0,1,3,4991.91,0,0
zpfqay@okhdfcbank,tohfbam@okicici,9388.27,3,5,Mumbai,QR_Scan,dev_778,0,11,24,3065.9,1,1
bhkmqufll@okicici,tsqwlfnt@okhdfcbank,279.72,18,1,Kolkata,Bill,dev_4063,0,3,4,1523.52,0,0
nnayy@oksbi,ujghtg@paytm,1344.82,23,5,Bengaluru,Merchant,dev_3445,0,1,6,1140.5,0,0
seclxhjtv@ybl,bevcyefh@oksbi,289.93,14,1,Chennai,Merchant,dev_612,0,1,4,642.3,0,0
qwywpymms@ybl,jwydaafg@ybl,1123.68,16,0,Chennai,Bill,dev_1514,0,1,4,1725.7,0,0
ictrryb@paytm,iwasjjst@okaxis,997.35,11,0,Jaipur,QR_Scan,dev_2068,0,0,2,937.45,0,0
czjxm@ybl,jilxcmf@okaxis,174.72,18,0,Pune,QR_Scan,dev_2305,0,3,4,3503.89,0,0
jqjoend@okaxis,lwvosbwi@okicici,856.0,13,6,Kolkata,QR_Scan,dev_378,0,1,2,1796.27,0,0
xgvzqff@oksbi,fbzcbca@paytm,2624.68,15,6,Delhi,P2P,dev_359,0,0,3,3706.92,1,0
qteolfej@okaxis,hypyubj@oksbi,109.96,2,5,Delhi,Merchant,dev_3849,0,1,4,3221.46,0,0
dbgdlcoom@oksbi,buzcoxumj@okaxis,264.94,16,5,Chennai,P2P,dev_4431,0,0,0,4533.16,0,0
nodhl@paytm,swyll@okicici,31.21,20,2,Pune,Bill,dev_4719,0,0,3,2976.7,0,0
jsftbqg@okhdfcbank,jtnshudq@okaxis,1087.53,9,4,Jaipur,P2P,dev_3914,0,0,5,2625.28,0,0
mvxkwdchj@okaxis,yyhsxwgsg@okhdfcbank,372.26,0,1,Jaipur,P2P,dev_4331,0,3,7,1446.43,0,0
mfpgm@okicici,tnekpenzb@okaxis,374.1,16,6,Bengaluru,Merchant,dev_3123,0,1,2,1761.18,0,0
izvbctd@okicici,kjzoclgn@okaxis,397.11,19,2,Hyderabad,Merchant,dev_116,0,0,2,2645.49,0,0
rrrpbhkwa@paytm,nezcef@oksbi,188.69,2,1,Kolkata,Merchant,dev_3417,0,0,7,2950.59,0,0
uyxtgo@okicici,bbhxherpk@okhdfcbank,121.98,7,3,Hyderabad,QR_Scan,dev_2816,0,2,5,2338.09,0,0
tmtctmhj@okhdfcbank,xnzeez@okhdfcbank,1344.41,22,4,Hyderabad,Bill,dev_210,0,3,5,146.43,0,0
jemkh@oksbi,voguxjoc@ybl,80.96,1,0,Mumbai,Merchant,dev_1251,0,0,2,185.51,1,0
apbikg@okicici,icwubu@ybl,124.46,18,1,Pune,Bill,dev_2153,0,1,5,2616.47,0,0
ydjtr@okicici,mwshkwhrx@okicici,1200.48,21,5,Kolkata,Merchant,dev_2346,0,1,4,3293.78,0,0
zkbruau@okaxis,wpjshpmub@okaxis,469.97,6,2,Kolkata,Merchant,dev_4756,0,0,3,3921.19,0,0
fnuqgtb@okhdfcbank,hmsfxw@okaxis,18.19,17,6,Mumbai,Merchant,dev_2410,0,0,4,1807.71,0,0
oyyai@oksbi,bwvhzgy@oksbi,753.43,1,0,Delhi,QR_Scan,dev_229,0,1,3,3299.25,1,0
ugahfa@oksbi,deyxwd@okicici,109.29,21,3,Kolkata,P2P,dev_3179,0,1,2,1609.38,0,0
hdkej@okhdfcbank,druqgicvi@okaxis,364.28,18,0,Pune,Bill,dev_1108,0,0,3,4088.24,0,0
sxpzlw@okhdfcbank,hklfpe@oksbi,145.18,4,6,Mumbai,P2P,dev_4539,0,2,4,2639.76,0,0
cdjfrnn@okhdfcbank,zduoxlrs@ybl,49.56,18,5,Hyderabad,P2P,dev_3762,0,0,2,4877.77,0,0
wjxtbnp@ybl,qqoyal@okaxis,662.04,8,2,Jaipur,Bill,dev_2859,0,3,6,1053.95,0,0
qzjmfv@okaxis,iqqpwgo@paytm,3637.16,8,6,Jaipur,Merchant,dev_74,0,2,9,232.14,0,0
lqujje@okicici,iysdxmw@okicici,905.01,3,2,Chennai,Merchant,dev_3523,0,3,5,4559.02,0,0
gntdyn@okhdfcbank,priumxr@okicici,352.99,12,3,Pune,P2P,dev_3853,0,2,6,2766.24,0,0
gtuelgv@okaxis,gsbvp@ybl,353.0,23,4,Hyderabad,QR_Scan,dev_1906,0,0,4,2648.73,1,0
qvqhngtgw@ybl,ubwuf@okaxis,831.44,17,0,Hyderabad,P2P,dev_848,0,1,2,993.78,0,0
tkjpsmig@okicici,apzcugyz@oksbi,49928.93,0,1,Mumbai,QR_Scan,dev_2045,1,9,33,644.59,1,1
sfffzobi@okaxis,poitobtn@ybl,196.89,2,1,Mumbai,Merchant,dev_4037,0,0,2,2845.7,0,0
qnijettpb@oksbi,venevztm@okaxis,245.11,22,0,Mumbai,QR_Scan,dev_3537,0,0,4,1115.18,0,0
vgobm@ybl,mmwptdxoi@oksbi,5553.29,3,1,Bengaluru,P2P,dev_7516,1,8,32,3850.78,1,1
nnmuczof@oksbi,mnrczp@okicici,534.48,22,2,Kolkata,QR_Scan,dev_2256,0,2,9,1918.33,1,0
dgfajh@okaxis,koidqepn@ybl,364.7,1,4,Hyderabad,Merchant,dev_137,0,1,3,825.4,0,0
yejdiaul@ybl,irnjzrzp@oksbi,652.98,22,5,Kolkata,Bill,dev_1089,0,0,2,1638.24,0,0
npztcvgn@okaxis,irtfrljvp@paytm,641.45,8,3,Mumbai,Bill,dev_533,0,1,3,2844.16,0,0
qjkoxsl@okaxis,vvsycmuv@paytm,827.91,22,2,Hyderabad,P2P,dev_2038,0,1,5,4204.31,1,0
ewrwmq@oksbi,vbsrn@okaxis,1021.61,10,3,Chennai,QR_Scan,dev_2843,0,2,3,2298.14,1,0
sdqra@oksbi,ckdonvoq@okhdfcbank,617.46,10,6,Delhi,Bill,dev_1575,0,0,3,957.88,0,0
higcivhya@ybl,wsapyq@okaxis,73.43,13,4,Mumbai,Merchant,dev_1090,0,1,7,2839.37,0,0
nqggz@okicici,sxicj@oksbi,1637.17,12,5,Delhi,Bill,dev_2580,0,0,5,1786.49,1,0
nhizfjb@oksbi,fuwjgbgb@oksbi,1130.71,16,2,Pune,QR_Scan,dev_3535,0,0,6,1573.93,0,0
ezntw@oksbi,lsdxhvht@okaxis,1602.57,5,5,Mumbai,Merchant,dev_698,0,1,3,493.72,0,0
qpxna@oksbi,dgvedd@paytm,1761.4,9,4,Jaipur,Merchant,dev_2867,0,1,4,1687.24,1,0
nmdwwxb@paytm,znfmrtomg@paytm,319.33,11,0,Chennai,Bill,dev_4364,1,0,5,3023.98,0,0
vjdfe@okicici,dpnelacr@okhdfcbank,261.83,0,1,Mumbai,QR_Scan,dev_3881,0,1,5,4260.94,1,0
czunouy@okhdfcbank,wxmxh@paytm,1976.49,17,6,Delhi,QR_Scan,dev_838,0,4,6,4483.72,1,0
ayermnt@okaxis,kitsgvu@oksbi,413.35,3,0,Mumbai,QR_Scan,dev_677,0,1,5,344.97,1,0
